Group	Trusted th	Noise th	ROC th	Sensitivity	Specificity	AUC	Average	SD	x0	k
ECF241s9	235.6	235.6	235.6	1.0	0.9999927240977882	0.9999996968374079	27.210272677007243	16.00468143483841	13.020548291061464	30.4444140538161
ECF241s8	190.0	186.4	190.0	1.0	1.0	1.0	38.17065666559962	18.568003637923354	8.080034749462866	272.6557254644803
ECF240s167	169.5	180.6	169.5	1.0	0.9999781722933644	0.999998181024447	24.285057329103978	16.877187166045253	9.459744376295639	54.67423368409334
ECF240s166	196.0	214.7	196.0	1.0	0.9998472060535506	0.9999618015133878	31.172767220556988	20.3306936112399	8.911660930614243	3.856840334990302
ECF240s165	171.6	131.7	171.6	1.0	1.0	1.0	24.80459214853185	17.13897145314778	7.408753740655853	20.72863423309191
ECF240s164	198.8	144.3	198.8	1.0	1.0	1.0	20.126559817245294	17.00051272913673	8.926709555342976	15.481799238010796
ECF240s163	215.0	170.4	215.0	1.0	1.0	1.0	29.43675101126211	15.884598176577944	10.275768925528395	16.567304660443668
ECF240s162	231.1	142.3	231.1	1.0	1.0	1.0	13.12667331141053	14.390228041270028	12.10281535744112	8.569155152035641
ECF240s161	188.8	196.4	188.8	1.0	0.9999927240977882	0.9999987873496313	30.12153915548701	19.82165125281469	8.069138043015798	4.7101567211567685
ECF240s160	248.2	192.0	248.2	1.0	1.0	1.0	26.21592701452143	16.820492813783105	11.575762248852497	14.70505737627993
ECF240s159	179.9	180.5	179.9	1.0	0.9999927240977882	0.9999993936748156	27.69159852166575	18.46807951153328	8.257737028445218	16.17540632671733
ECF240s158	212.2	126.1	212.2	1.0	1.0	1.0	14.138420685039138	14.795816435046355	10.522999919744981	8.212512329599795
ECF240s157	218.1	236.0	218.1	1.0	0.9999126891734575	0.9999739280170742	31.5471430026482	20.163923765251365	9.875441516590925	2.945519394119356
ECF240s156	195.6	118.6	195.6	1.0	1.0	1.0	32.27671405290574	18.099823784672875	6.936221067736747	11.343919812819092
ECF240s155	206.3	160.5	206.3	1.0	1.0	1.0	2.5884752495416583	7.145586968941968	25.333608363595303	7.771326755938749
ECF240s154	195.9	158.7	195.9	1.0	1.0	1.0	28.069350755172714	17.301062644348615	8.63058448572797	22.06654916656265
ECF240s153	189.5	134.7	189.5	1.0	1.0	1.0	28.60400139685126	17.551986841557156	7.607027469376098	15.272914535536195
ECF240s152	235.8	177.6	235.8	1.0	1.0	1.0	15.079533218869132	15.592241396157283	12.314765110420444	13.11156387393778
ECF240s151	204.4	115.9	204.4	1.0	1.0	1.0	32.25017751651486	16.29769634165488	7.87235870962923	8.785636404054035
ECF240s150	212.9	168.3	212.9	1.0	1.0	0.9999999999999999	19.016529406629225	14.51836385068119	11.809104628351752	15.519110740362544
ECF240s149	204.3	185.8	204.3	1.0	1.0	1.0	25.517101242615606	15.95736901710637	10.61769266529896	42.66436645665557
ECF23s30	208.7	126.3	208.7	1.0	1.0	1.0	8.747972383086458	11.650417397666395	13.691873560125725	6.8781852969773265
ECF23s29	228.0	183.7	228.0	1.0	1.0	1.0	17.030095597008412	13.956910298905571	13.536549201897843	15.9346106107929
ECF23s28	163.6	179.1	163.6	1.0	0.9997307916181607	0.9999460370585953	23.262389052178214	14.895684046067393	10.472067204119794	996.1262570464459
ECF23s27	206.9	158.2	206.9	1.0	1.0	1.0	13.250931234176292	12.459970609171796	13.584979428355968	12.184261681638707
ECF23s26	229.3	143.1	229.3	1.0	1.0	1.0	13.54638710240666	14.837493714942713	11.660159238588264	8.309401224280386
ECF23s25	241.3	105.8	241.3	1.0	1.0	1.0	11.15652373192096	12.59738746952365	12.978053986636429	4.4221853966246565
ECF237s7	202.8	107.3	202.8	1.0	1.0	1.0	19.149702441579606	13.674631909184443	10.022483472429435	7.1359668966930565
ECF120s24	225.7	227.6	225.7	1.0	0.9999927240977882	0.9999993936748157	31.67765619998254	18.046038101235638	10.940833376154584	9.591240726698892
ECF120s23	217.6	164.6	217.6	1.0	1.0	0.9999999999999999	22.015747315426474	14.249042561827052	11.8934881579127	13.527734527330148
ECF235s48	222.3	147.4	222.3	1.0	1.0	0.9999999999999999	21.466364985594968	15.404764907268758	10.609939076413962	9.509546285300765
ECF233s1	183.2	172.1	183.2	1.0	1.0	1.0	33.00167840409743	17.55605329496299	8.241354826502537	76.40246282568866
ECF22s47	218.9	222.1	218.9	1.0	0.9999708963911526	0.9999957557237097	26.760477839536712	21.89285728026138	8.926390130549548	7.148413441493909
ECF22s46	187.4	203.4	187.4	1.0	0.9997962747380675	0.9999357295304617	35.820397666094344	23.50931296088524	7.090794724820687	4.682081970079194
ECF22s45	182.9	158.0	182.9	1.0	1.0	1.0	39.69055452085092	19.709844663345045	6.63838383227452	38.455892061468035
ECF229s3	254.2	120.5	254.2	1.0	1.0	0.9999999999999999	20.529661263568375	15.381290908895446	10.897956411202083	5.337671578048384
ECF228s9	211.6	176.6	211.6	1.0	1.0	1.0	38.434311614236236	18.886981738246078	8.241670316165628	25.802316401570092
ECF227s19	201.9	124.0	201.9	1.0	1.0	1.0	40.544007362570206	19.559209874918817	6.273988741433174	11.51949143370757
ECF227s18	178.0	203.7	178.0	1.0	0.9998617578579744	0.9999715027163368	39.46510563687688	20.872226619676585	7.923129133237865	190.9618611473392
ECF226s3	220.4	174.4	220.4	1.0	1.0	1.0	34.59817681808922	12.74438662709042	12.782384287148007	13.346128527133033
ECF223s6	245.6	87.1	245.6	1.0	1.0	1.0	20.790490498501292	14.834717953688683	9.887811336542166	4.360916693508434
ECF21s51	226.5	199.7	226.5	1.0	1.0	1.0	26.062079853330612	20.644095412759953	9.060198517325476	39.010904791895236
ECF21s50	234.6	232.6	234.6	1.0	1.0	1.0	29.915637458894743	21.66809452246104	9.400257406292127	589.0707219695154
ECF218s60	241.0	108.5	241.0	1.0	1.0	1.0	26.675018188167503	15.914508178580997	9.32250142040054	5.798811554821713
ECF218s59	183.8	186.7	183.8	1.0	0.9999854481955762	0.9999963620488941	39.945239065273704	19.44557420859972	7.451839927385615	11.936260378266724
ECF217s2	283.1	91.2	283.1	1.0	1.0	1.0	16.862971801065097	13.646085108108688	12.549011433182525	3.509543360303525
ECF214s23	264.6	159.4	264.6	1.0	1.0	1.0	25.85651136396705	20.125446014082044	9.285299840316204	9.231303684918595
ECF214s22	193.7	228.1	193.7	1.0	0.9996507566938301	0.9999266346526969	42.93520792713093	22.531551517221928	8.076628762490607	2.0091208445674016
ECF213s6	261.0	191.1	261.0	1.0	1.0	0.9999999999999999	21.553803509588803	13.02432741674351	15.716724008208468	8.933680197156228
ECF213s5	219.2	198.6	219.2	1.0	1.0	1.0	25.665521782149412	14.462149553600918	12.680288022209103	35.515569436008306
ECF212s2	197.6	218.7	197.6	1.0	0.9996653084982537	0.9999536161233993	42.259797602072	21.246354272747155	8.174268159748712	3.7310895562305495
ECF208s3	188.7	190.5	188.7	1.0	0.9999126891734575	0.9999927240977882	33.61533771789424	20.109381016803137	7.843097254438818	255.52063665943595
ECF207s16	232.6	153.0	232.6	1.0	1.0	1.0	24.929397171376184	18.073981823838295	9.309315177287765	10.878258611215054
ECF19s41	181.0	199.3	181.0	1.0	0.9999126891734575	0.9999718058789291	42.11955082501529	20.524106872613444	7.192670552086852	3.852533277258202
ECF18s41	263.4	274.9	263.4	1.0	0.9999854481955762	0.9999936335855647	31.401883566626903	20.311182371125092	10.55694085509665	1.4405018707408874
ECF18s40	219.1	232.0	219.1	1.0	0.9996580325960419	0.9999405801319363	32.81670474056397	21.902363642282975	8.875098652248301	366.7800494653055
ECF17s38	258.4	193.2	258.4	1.0	1.0	1.0	30.06097037511276	18.523025676035214	10.563489891445078	13.762256852927079
ECF17s37	196.0	203.8	196.0	1.0	0.9998908614668219	0.9999818102444704	42.11195908389838	19.084657358143396	8.47309138426123	38.15880269129746
ECF17s36	204.9	188.9	204.9	1.0	1.0	1.0	37.442675988708785	20.446748883127878	7.792018620277761	66.07336142378219
ECF17s35	190.4	137.0	190.4	1.0	1.0	1.0	38.51749847219393	17.362903107085703	7.258730237858014	15.827479463310292
ECF17s34	150.6	138.4	150.6	1.0	1.0	1.0	34.52477082908943	18.320922167611652	6.0073652877216706	75.98209843123314
ECF17s33	201.8	188.8	201.8	1.0	1.0	0.9999999999999999	37.94700695515525	19.655297466475293	8.005486028208816	76.29483816596745
ECF14s9	166.1	125.2	166.1	1.0	1.0	0.9999999999999999	38.469374036027126	17.63052513154489	6.094193959181712	21.59186422538463
ECF12s21	274.6	150.5	274.6	1.0	1.0	1.0	33.45678200389955	24.47557724368945	7.328670366530229	9.075702438702542
ECF12s20	255.0	274.8	255.0	1.0	0.9995561699650757	0.9998796444509119	42.13991866251491	27.58035278587221	8.588723426909299	4.180784150127784
ECF123s7	213.1	177.5	213.1	1.0	1.0	0.9999999999999999	28.00147542414807	18.39719710867715	9.103823476404266	25.64460942361625
ECF121s7	236.1	204.8	236.1	1.0	1.0	1.0	36.71856284375635	18.78902705085749	9.783112376251514	29.358718589872275
ECF11s21	253.1	178.1	253.1	1.0	1.0	0.9999999999999999	23.23806928964293	20.451112938785858	9.422277028668008	13.818655660738601
ECF11s20	225.2	157.0	225.2	1.0	1.0	1.0	33.993637051479794	22.32763496860715	7.036620171711414	15.723265559024785
ECF118s9	192.6	170.0	192.6	1.0	1.0	1.0	36.651277536885615	16.2640233089011	8.893940697671217	36.149953816535245
ECF118s8	208.8	216.4	208.8	1.0	0.9999781722933644	0.9999939367481568	33.26852792247475	18.916078611571155	9.472830398810034	5.358668091324483
ECF116s18	194.3	208.8	194.3	1.0	0.9999927240977882	0.9999963620488941	44.811417076506714	19.892654253624386	7.398758376806071	95.75438144060627
ECF115s11	226.5	228.4	226.5	1.0	0.9999927240977882	0.9999987873496313	18.91230247650089	15.735551340870321	13.014800672698065	4.952065069211347
ECF114s11	215.4	184.1	215.4	1.0	1.0	1.0	36.39576361202456	22.92811685772385	7.131715188043913	35.49829138753525
ECF106s7	195.0	164.2	195.0	1.0	1.0	1.0	39.79010636440358	12.84846954530552	10.903345728373905	20.00358387320908
ECF106s6	223.1	59.5	223.1	1.0	1.0	1.0	16.67420699589675	12.750055199488887	10.009578929360686	3.8798858963919516
ECF105s14	173.7	196.2	173.7	1.0	0.9980573341094295	0.9997695964299573	46.71558289439222	21.322414301280922	6.949433908666984	8.653978506735584
ECF03s24	184.6	179.4	184.6	1.0	1.0	1.0	50.01030687076216	25.622469950436653	5.151316208997523	251.01841004588212
ECFs72	183.4	72.6	183.4	1.0	1.0	1.0	16.727097459476763	13.232457531265826	8.54546801208484	5.791244796599805
ECFs70	250.8	88.0	250.8	1.0	1.0	1.0	16.31006460437098	13.251472165029064	11.603572926131296	3.8021872576222955
ECFs69	206.9	65.3	206.9	1.0	1.0	1.0	19.158184675377587	13.500873791172374	8.70155675640896	4.37887994028948
ECFs55	232.8	93.2	232.8	1.0	1.0	1.0	37.958118470447864	12.669418989654657	9.932768784752788	4.173084767236252
ECFs37	206.8	121.9	206.8	1.0	1.0	1.0	35.17257515350814	15.28498728210419	8.478123650566083	8.754222575895758
ECFs12	217.0	167.9	217.0	1.0	1.0	1.0	30.822945464598543	20.618747161226427	7.8515498141066615	19.74169592389312
ECF62s4	182.8	62.2	182.8	1.0	1.0	1.0	11.288067834589533	11.794816010410381	9.481195260030105	4.574119664965161
ECF54s9	222.8	148.5	222.8	1.0	1.0	1.0	12.82778206210168	12.267887182492117	14.108441362322226	7.879291171327445
ECF54s10	168.7	168.7	168.7	1.0	0.9999927241507265	0.9999996692795784	12.722690830253471	12.97193562988005	12.024212399635527	71.49182772493661
ECF52s14	203.2	176.2	203.2	1.0	1.0	1.0	14.149206995896746	16.077608600892923	10.918779252053216	28.446623790897615
ECF48s4	251.6	156.2	251.6	1.0	1.0	1.0	25.066575240811336	15.810420797828817	11.308779196398847	8.104482319009687
ECF42s48	239.4	244.8	239.4	1.0	0.9999781724521795	0.9999960313549416	23.92489378110177	29.766207345271837	7.330149803897225	5.1524431887918345
ECF42s47	186.5	211.8	186.5	1.0	0.9999199656579915	0.9999728809254351	21.771552978494306	35.17033463136787	5.291730021251933	4.416704937104065
ECF42s46	208.5	191.8	208.5	1.0	1.0	1.0	26.763186421441667	24.107595493433397	7.197427185845652	74.43115460002134
ECF41s63	200.9	143.8	200.9	1.0	1.0	0.9999999999999998	20.417522480575037	24.934016025509955	6.109142510063599	22.042591798517837
ECF41s62	233.3	193.5	233.3	1.0	1.0	1.0	24.32534848528941	26.91173960037337	7.025738224304016	32.384346294762786
ECF41s61	215.6	166.3	215.6	1.0	1.0	0.9999999999999999	32.15737057300002	28.668314544908235	5.549614958489462	27.824753269044912
ECF41s60	171.4	240.2	171.4	1.0	0.9890207434462788	0.9962621977959467	34.10084247591886	34.71287755056774	5.94582414682271	1131.2995312100336
ECF39s93	211.0	231.5	211.0	1.0	0.999941793205812	0.9999937163119912	37.29747257224339	24.159606083053568	8.051360232122564	15.70023225438887
ECF39s92	184.3	200.5	184.3	1.0	0.999927241507265	0.9999609749902603	34.74869845473328	17.37567879315592	9.059643269614584	2.5403398696906794
ECF39s91	198.0	178.9	198.0	1.0	1.0	1.0	34.80748406716527	18.044284133160083	8.516728597807333	48.15183277859665
ECF39s90	224.9	221.9	224.9	1.0	1.0	1.0	25.43342839682217	18.61894217160511	10.632550712130886	343.25006972204943
ECF35s20	260.8	243.9	260.8	1.0	1.0	1.0	27.488306463347204	17.1077024273504	13.149038601626172	52.5250992537187
ECF35s19	203.2	234.0	203.2	1.0	0.9998544830145298	0.9999073982819736	56.282329103978114	19.17237981078669	10.166643022033153	0.8009774854393952
ECF33s7	224.8	229.9	224.8	1.0	0.9999781724521795	0.9999973542366278	34.58576084742311	19.921362984564613	9.753126862603034	8.247525186669137
ECF33s6	187.6	190.3	187.6	1.0	0.999985448301453	0.9999986771183139	44.46513401041818	20.91368685874688	6.9850173582122865	10.501869121194618
ECF31s9	205.4	163.6	205.4	1.0	1.0	1.0	37.22202587084945	21.445462072753873	6.867185179994268	24.034227347202222
ECF30s86	193.5	215.3	193.5	1.0	0.9992142082784613	0.999912689808718	42.508009341442836	20.94327119742482	8.27194083177024	478.86592248572816
ECF293s36	220.9	244.2	220.9	1.0	0.9999927241507265	0.9999953699140987	25.395807263626576	18.037745653661997	9.962008093081712	11.977723780124672
ECF293s35	208.4	120.1	208.4	1.0	1.0	1.0	26.070993510461825	17.290955435790035	7.997381340853096	8.957867445137444
ECF292s13	229.9	149.1	229.9	1.0	1.0	1.0	40.5648364519978	14.891668934028655	10.03898321348295	8.763510623832792
ECF292s12	181.1	146.6	181.1	1.0	1.0	1.0	37.89142973547129	14.443241895358504	8.726943178208677	19.96361631570338
ECF291s12	207.4	194.5	207.4	1.0	1.0	1.0	41.77315644734161	17.2366535946979	9.238783032773938	66.57690154734868
ECF290s15	221.0	137.9	221.0	1.0	1.0	1.0	37.592369699967996	17.680286110016137	8.056881848791114	10.120415739869767
ECF290s14	231.4	65.6	231.4	1.0	1.0	1.0	19.24154759479673	13.05865859213822	10.144557533813485	3.8395981653614863
ECF286s12	267.5	110.5	267.5	1.0	1.0	1.0	36.541920815993954	16.721013268064237	9.109804574041808	4.980585042614458
ECF286s11	202.6	213.5	202.6	1.0	0.9997817245217948	0.9999123590882965	53.61829729651078	20.397362984339928	7.778075068619404	5.598371710138052
ECF281s10	222.2	237.7	222.2	1.0	0.999970896602906	0.9999947084732557	46.63312501818818	23.257057345771006	7.7649847695069925	128.8369681316759
ECF280s3	259.1	246.7	259.1	1.0	1.0	1.0	28.67812909233769	17.79219566164233	12.605988612767197	74.91432325116772
ECF278s2	209.9	141.2	209.9	1.0	1.0	1.0	52.49635145359835	23.70513755907169	5.201981658199036	16.339782595935834
ECF278s1	191.0	136.7	191.0	1.0	1.0	1.0	51.55055874050577	21.5334106237805	5.221722742072556	19.448959691484077
ECF277s6	200.3	228.8	200.3	1.0	0.999985448301453	0.9999867711831391	48.359069347845065	21.40437985817642	6.9970832435903345	107.84980007723837
ECF277s5	196.6	209.1	196.6	1.0	0.9999927241507265	0.9999960313549416	54.32908069726159	19.338367519074694	7.258601177506115	112.59249546031234
ECF275s13	197.5	219.4	197.5	1.0	0.9998544830145298	0.9999186427763055	48.35797660274133	23.56817332938929	7.430892986300869	2.0339716601470186
ECF275s12	221.4	165.5	221.4	1.0	1.0	1.0	36.743406425515815	18.85410175919663	8.335648711406678	16.036943148406188
ECF275s11	187.8	223.0	187.8	1.0	0.9991705531828202	0.9998369548321892	43.89728632540814	22.681241162997583	7.701179509046908	411.8510381369298
ECF271s2	211.0	200.9	211.0	1.0	1.0	1.0	54.05134446934203	23.520325875378155	6.454425166512954	121.80988818463838
ECF270s3	239.6	141.3	239.6	1.0	1.0	1.0	40.74110307598289	21.957422646169515	6.850782548802004	10.844224433978038
ECF26s53	171.6	193.1	171.6	1.0	0.9990905188408117	0.9997499753613286	53.62269374036027	28.602244403211177	4.8739482919593495	5.34789297952481
ECF26s52	232.9	213.3	232.9	1.0	1.0	1.0	40.76223627157116	24.939543054585986	7.311616226138041	66.19240460388335
ECF26s51	235.1	174.1	235.1	1.0	1.0	1.0	40.71282847830516	23.79155976066146	6.903446542228794	18.438448208508397
ECF267s2	230.7	104.5	230.7	1.0	1.0	1.0	27.955319675232083	12.612936209499736	11.093005968438945	4.755271631293961
ECF266s6	201.1	144.3	201.1	1.0	1.0	1.0	35.96619692692722	19.07844260566931	7.168593202806369	16.133514337604716
ECF265s56	177.8	193.4	177.8	1.0	0.9996580350841452	0.9999295565502156	46.05990745860374	26.262041010252872	5.529658212669839	7.287795525856413
ECF265s55	193.6	179.6	193.6	1.0	1.0	1.0	41.551281174519104	25.017587036921974	5.797841325667067	90.16080094909246
ECF265s54	218.5	145.2	218.5	1.0	1.0	1.0	35.66081977708582	18.445560012823677	7.935760055924706	11.920024102794635
ECF265s53	190.0	195.1	190.0	1.0	0.9999927241507265	0.9999980156774709	37.59830631784186	20.308620254540305	7.528194991468278	7.0680744917469305
ECF265s52	203.7	204.7	203.7	1.0	0.999985448301453	0.9999986771183139	41.71546139743327	20.329386567042015	7.997076754623954	10.290305842883846
ECF262s6	281.5	97.8	281.5	1.0	1.0	1.0	21.162477810435647	17.15043606066287	9.7790005992471	4.459370292370346
ECF262s5	215.1	107.2	215.1	1.0	1.0	1.0	38.60289119110672	15.518429238706162	7.929529769750337	6.78962716673806
ECF25s20	218.9	117.9	218.9	1.0	1.0	1.0	37.15664522887991	23.524915358223666	5.609880814175816	11.18721306973966
ECF255s11	183.4	198.1	183.4	1.0	0.9998690347130769	0.99998478686061	27.630051945406393	18.49956792558315	9.004890487990439	6.4572701219934014
ECF252s6	190.7	209.7	190.7	1.0	0.9999054139594444	0.9999824718176593	35.84281785641534	23.04577395599777	7.510789563747454	10.911146714383802
ECF251s15	211.7	147.3	211.7	1.0	1.0	1.0	36.418449349591135	23.99580553363265	5.948793882962847	17.24277881258094
ECF249s17	192.4	212.9	192.4	1.0	0.9999636207536324	0.9999894169465113	58.23915112184618	24.91388192295452	5.5859477675941385	5.049815915380789
ECF249s16	206.2	155.9	206.2	1.0	1.0	1.0	42.38188313011088	20.59021060079583	6.731823067348312	20.13433987876326
ECF249s15	233.3	218.4	233.3	1.0	1.0	1.0	38.48414064546168	18.178334882727395	10.312510874791538	62.40356102062656
ECF249s14	194.8	111.9	194.8	1.0	1.0	1.0	45.838422867619244	17.016269389596925	6.339956190242621	9.960990104396828
ECF248s9	206.0	152.0	206.0	1.0	1.0	1.0	31.437184617175454	20.60725946837136	7.160987752093293	17.899892615168913
ECF246s8	167.1	206.6	167.1	1.0	0.9997671728232478	0.9999761881296503	44.73427451037453	23.185481879786767	6.470274220652052	95.21909756876627
ECF243s258	221.7	277.2	221.7	1.0	0.9999636207536324	0.9999874326239822	22.151983237784826	22.388467527452903	10.616815627809554	0.9398527531672575
ECF243s257	213.3	196.4	213.3	1.0	1.0	1.0	34.03903035241393	22.692429413576278	7.5282002136314	67.84855285978544
ECF243s256	144.3	199.8	144.3	1.0	0.9681972628255033	0.9969305837678448	41.845874923609685	28.540288461079385	5.316795663314063	13.086882973127052
ECF243s255	173.8	222.2	173.8	1.0	0.9977226591773924	0.9996279395257865	37.700741349707535	25.0804024979665	8.04793900855976	1.902786612879029
